episodes,time_step,history_queue_length,send_fail,calculated_reward
58,250,11,2,-17.807692307692307
58,300,15,1,-8.931249999999999
58,350,19,0,-2.8315789473684214
58,400,13,1,-9.821428571428571
58,450,16,3,-18.186842105263157
58,500,11,1,-10.970833333333333
58,550,14,2,-14.9875
58,600,18,2,-12.545
58,650,16,0,-2.85625
58,700,20,0,-2.8275
58,750,15,0,-2.853333333333333
58,800,14,3,-20.01764705882353
58,850,10,4,-30.65357142857143
58,900,21,0,-2.8166666666666664
58,950,15,1,-8.928125
58,1000,12,3,-22.273333333333333
58,1050,18,1,-7.9263157894736835
58,1100,6,4,-41.82
58,1150,15,2,-14.273529411764706
58,1200,20,1,-7.4452380952380945
58,1250,18,0,-2.825
58,1300,16,0,-2.871875
58,1350,15,2,-14.288235294117648
58,1400,18,2,-12.5425
58,1450,9,3,-27.15416666666667
58,1500,13,3,-21.06875
58,1550,17,2,-13.060526315789474
58,1600,17,0,-2.847058823529412
58,1650,9,2,-20.5
58,1700,15,4,-23.278947368421054
58,1750,14,4,-24.436111111111114
58,1800,18,1,-7.9605263157894735
58,1850,10,2,-19.099999999999998
58,1900,20,1,-7.438095238095237
58,1950,12,2,-16.732142857142858
58,2000,11,0,-2.9181818181818184
59,50,11,1,-10.991666666666667
59,100,16,0,-2.8625
59,150,12,1,-10.346153846153847
59,200,21,2,-11.26086956521739
59,250,10,1,-11.759090909090911
59,300,13,3,-21.053125
59,350,12,2,-16.782142857142855
59,400,18,2,-12.5475
59,450,12,1,-10.338461538461539
59,500,11,1,-10.979166666666666
59,550,14,3,-20.00588235294118
59,600,16,3,-18.176315789473687
59,650,11,2,-17.823076923076922
59,700,19,1,-7.68
59,750,8,1,-13.722222222222221
59,800,13,2,-15.833333333333334
59,850,20,2,-11.65
59,900,13,2,-15.813333333333333
59,950,17,0,-2.8499999999999996
59,1000,12,3,-22.27
59,1050,16,3,-18.181578947368422
59,1100,10,1,-11.686363636363637
59,1150,13,4,-25.71470588235294
59,1200,13,2,-15.793333333333333
59,1250,9,3,-27.204166666666666
59,1300,13,2,-15.83
59,1350,13,1,-9.814285714285715
59,1400,14,2,-14.996875
59,1450,14,1,-9.340000000000002
59,1500,15,2,-14.24705882352941
59,1550,13,3,-21.084375
59,1600,11,1,-11.016666666666666
59,1650,16,0,-2.85625
59,1700,16,1,-8.555882352941175
59,1750,18,0,-2.8305555555555553
59,1800,10,3,-25.273076923076925
59,1850,15,1,-8.9375
59,1900,15,2,-14.276470588235295
59,1950,18,3,-16.714285714285715
59,2000,10,3,-25.315384615384616
60,50,15,0,-2.8699999999999997
60,100,12,1,-10.353846153846153
60,150,13,4,-25.705882352941178
60,200,17,0,-2.852941176470588
60,250,11,2,-17.8
60,300,15,1,-8.909375
60,350,12,3,-22.296666666666667
60,400,11,2,-17.823076923076925
60,450,14,0,-2.817857142857143
60,500,15,5,-27.1675
60,550,13,1,-9.817857142857141
60,600,10,5,-35.22666666666667
60,650,12,1,-10.326923076923077
60,700,14,1,-9.32
60,750,14,3,-19.96470588235294
60,800,16,0,-2.8531250000000004
60,850,13,1,-9.817857142857141
60,900,12,2,-16.74642857142857
60,950,17,0,-2.823529411764706
60,1000,16,2,-13.625
60,1050,20,0,-2.8249999999999993
60,1100,14,1,-9.34
60,1150,16,1,-8.561764705882354
60,1200,10,2,-19.066666666666666
60,1250,16,3,-18.178947368421053
60,1300,14,4,-24.436111111111114
60,1350,21,0,-2.826190476190476
60,1400,17,1,-8.216666666666665
60,1450,16,0,-2.85625
60,1500,16,0,-2.8437500000000004
60,1550,11,3,-23.685714285714287
60,1600,10,2,-19.099999999999998
60,1650,11,3,-23.667857142857144
60,1700,21,0,-2.8095238095238093
60,1750,14,1,-9.34
60,1800,16,1,-8.529411764705882
60,1850,11,1,-11.004166666666668
60,1900,11,2,-17.857692307692307
60,1950,10,2,-19.066666666666666
60,2000,15,3,-19.038888888888888
61,50,14,2,-14.99375
61,100,11,3,-23.714285714285715
61,150,15,2,-14.26764705882353
61,200,13,2,-15.783333333333333
61,250,19,0,-2.855263157894737
61,300,12,3,-22.31
61,350,15,1,-8.89375
61,400,14,1,-9.326666666666666
61,450,17,0,-2.838235294117647
61,500,15,1,-8.934375
61,550,18,2,-12.545
61,600,19,2,-12.07857142857143
61,650,19,0,-2.8315789473684214
61,700,13,4,-25.691176470588236
61,750,11,1,-11.016666666666666
61,800,12,3,-22.296666666666667
61,850,18,0,-2.852777777777778
61,900,19,0,-2.8263157894736834
61,950,14,1,-9.33
61,1000,17,2,-13.049999999999999
61,1050,16,0,-2.859375
61,1100,13,0,-2.884615384615385
61,1150,20,0,-2.8299999999999996
61,1200,19,0,-2.831578947368421
61,1250,13,0,-2.869230769230769
61,1300,20,1,-7.454761904761904
61,1350,13,1,-9.799999999999999
61,1400,16,2,-13.630555555555555
61,1450,11,1,-10.958333333333334
61,1500,12,3,-22.30666666666667
61,1550,14,2,-14.990625000000001
61,1600,10,1,-11.686363636363637
61,1650,20,3,-15.508695652173913
61,1700,16,0,-2.865625
61,1750,16,1,-8.552941176470588
61,1800,15,2,-14.264705882352942
61,1850,14,2,-14.978125
61,1900,14,1,-9.343333333333334
61,1950,11,2,-17.834615384615383
61,2000,13,2,-15.796666666666665
62,50,20,0,-2.8274999999999997
62,100,11,2,-17.807692307692307
62,150,12,1,-10.315384615384618
62,200,13,2,-15.823333333333332
62,250,11,3,-23.650000000000002
62,300,17,1,-8.252777777777778
62,350,13,1,-9.796428571428573
62,400,12,2,-16.760714285714286
62,450,8,2,-22.380000000000003
62,500,16,2,-13.641666666666667
62,550,12,5,-31.43235294117647
62,600,14,0,-2.8642857142857143
62,650,17,2,-13.08421052631579
62,700,15,2,-14.258823529411766
62,750,18,1,-7.95
62,800,13,2,-15.833333333333334
62,850,13,0,-2.8769230769230774
62,900,18,3,-16.71666666666667
62,950,16,1,-8.549999999999999
62,1000,14,2,-15.0
62,1050,16,2,-13.63888888888889
62,1100,15,1,-8.93125
62,1150,11,6,-37.129411764705885
62,1200,17,0,-2.85
62,1250,12,3,-22.283333333333335
62,1300,15,0,-2.856666666666667
62,1350,16,2,-13.649999999999999
62,1400,14,3,-20.00294117647059
62,1450,17,0,-2.8470588235294123
62,1500,17,1,-8.23611111111111
62,1550,18,0,-2.8388888888888886
62,1600,16,2,-13.627777777777778
62,1650,16,3,-18.18421052631579
62,1700,17,1,-8.230555555555556
62,1750,20,0,-2.8324999999999996
62,1800,9,2,-20.55909090909091
62,1850,18,2,-12.53
62,1900,17,2,-13.052631578947368
62,1950,16,0,-2.846875
62,2000,15,3,-19.030555555555555
63,50,19,1,-7.68
63,100,13,1,-9.760714285714286
63,150,12,1,-10.36923076923077
63,200,17,1,-8.225
63,250,10,1,-11.745454545454544
63,300,12,2,-16.742857142857144
63,350,16,0,-2.865625
63,400,12,2,-16.735714285714288
63,450,10,4,-30.625
63,500,14,2,-14.99375
63,550,10,2,-19.095833333333335
63,600,19,0,-2.828947368421053
63,650,19,0,-2.8315789473684205
63,700,13,2,-15.79
63,750,12,5,-31.414705882352937
63,800,11,4,-28.773333333333333
63,850,15,1,-8.928125
63,900,12,1,-10.334615384615384
63,950,19,1,-7.6949999999999985
63,1000,17,1,-8.222222222222221
63,1050,14,1,-9.363333333333333
63,1100,16,2,-13.636111111111111
63,1150,17,0,-2.8264705882352943
63,1200,16,2,-13.647222222222222
63,1250,12,1,-10.326923076923077
63,1300,13,2,-15.803333333333335
63,1350,16,1,-8.576470588235296
63,1400,18,0,-2.8388888888888886
63,1450,14,1,-9.346666666666666
63,1500,16,3,-18.163157894736845
63,1550,15,1,-8.9375
63,1600,14,1,-9.326666666666666
63,1650,13,1,-9.775
63,1700,19,0,-2.8184210526315794
63,1750,16,1,-8.561764705882354
63,1800,12,1,-10.350000000000001
63,1850,18,0,-2.841666666666667
63,1900,18,0,-2.8305555555555557
63,1950,13,4,-25.708823529411767
63,2000,15,3,-19.025
64,50,14,1,-9.32
64,100,11,4,-28.776666666666664
64,150,18,2,-12.5475
64,200,15,1,-8.915625
64,250,14,1,-9.363333333333333
64,300,16,0,-2.8593750000000004
64,350,12,4,-27.153125
64,400,20,3,-15.5
64,450,11,6,-37.17058823529412
64,500,16,0,-2.8406249999999997
64,550,18,0,-2.85
64,600,11,6,-37.15882352941177
64,650,18,0,-2.833333333333333
64,700,12,0,-2.8541666666666674
64,750,13,5,-29.858333333333334
64,800,14,2,-14.971875
64,850,18,0,-2.841666666666667
64,900,9,5,-37.550000000000004
64,950,11,1,-10.970833333333333
64,1000,16,1,-8.558823529411764
64,1050,12,4,-27.121875
64,1100,16,1,-8.552941176470588
64,1150,19,1,-7.69
64,1200,11,2,-17.826923076923077
64,1250,17,1,-8.241666666666667
64,1300,17,0,-2.841176470588236
64,1350,14,1,-9.353333333333333
64,1400,11,2,-17.8
64,1450,15,2,-14.294117647058824
64,1500,10,2,-19.058333333333334
64,1550,16,0,-2.8625000000000003
64,1600,13,3,-21.075
64,1650,13,2,-15.81
64,1700,17,1,-8.238888888888889
64,1750,12,0,-2.891666666666667
64,1800,11,1,-11.012500000000001
64,1850,14,4,-24.455555555555556
64,1900,19,1,-7.6825
64,1950,18,1,-7.95
64,2000,15,3,-19.044444444444444
65,50,13,1,-9.814285714285715
65,100,19,0,-2.823684210526315
65,150,16,3,-18.192105263157895
65,200,14,0,-2.889285714285715
65,250,8,4,-35.25
65,300,17,0,-2.844117647058823
65,350,18,1,-7.936842105263159
65,400,23,0,-2.8108695652173914
65,450,12,2,-16.75
65,500,18,1,-7.957894736842104
65,550,17,2,-13.047368421052632
65,600,18,2,-12.545
65,650,20,0,-2.825
65,700,14,0,-2.875
65,750,12,3,-22.279999999999998
65,800,14,3,-19.991176470588236
65,850,17,0,-2.838235294117647
65,900,7,4,-38.22727272727273
65,950,18,0,-2.8416666666666663
65,1000,17,1,-8.241666666666667
65,1050,12,2,-16.75
65,1100,14,1,-9.346666666666666
65,1150,13,0,-2.8615384615384616
65,1200,10,4,-30.660714285714285
65,1250,16,1,-8.564705882352941
65,1300,12,2,-16.757142857142856
65,1350,11,6,-37.13529411764706
65,1400,9,5,-37.55714285714286
65,1450,16,0,-2.8593750000000004
65,1500,14,1,-9.34
65,1550,14,1,-9.340000000000002
65,1600,14,5,-28.407894736842106
65,1650,13,1,-9.810714285714285
65,1700,13,1,-9.817857142857145
65,1750,6,5,-47.06818181818182
65,1800,13,4,-25.71470588235294
65,1850,14,5,-28.410526315789472
65,1900,11,2,-17.834615384615383
65,1950,16,0,-2.8375
65,2000,19,0,-2.847368421052632
66,50,12,0,-2.9125
66,100,14,4,-24.436111111111114
66,150,10,3,-25.307692307692307
66,200,16,1,-8.564705882352941
66,250,20,1,-7.447619047619047
66,300,19,3,-16.070454545454545
66,350,14,0,-2.8821428571428567
66,400,13,1,-9.817857142857141
66,450,14,2,-14.9875
66,500,13,5,-29.833333333333332
66,550,12,1,-10.338461538461539
66,600,14,0,-2.8642857142857148
66,650,17,1,-8.244444444444445
66,700,13,2,-15.823333333333332
66,750,12,2,-16.767857142857142
66,800,17,2,-13.047368421052632
66,850,13,2,-15.83
66,900,10,1,-11.727272727272727
66,950,13,3,-21.075
66,1000,16,0,-2.8625
66,1050,13,4,-25.711764705882356
66,1100,12,0,-2.904166666666667
66,1150,17,1,-8.233333333333333
66,1200,18,2,-12.540000000000001
66,1250,12,1,-10.36153846153846
66,1300,12,2,-16.725
66,1350,19,1,-7.68
66,1400,15,1,-8.934375
66,1450,9,5,-37.56428571428571
66,1500,12,1,-10.346153846153847
66,1550,15,0,-2.8666666666666663
66,1600,11,3,-23.678571428571427
66,1650,16,3,-18.160526315789475
66,1700,12,0,-2.9000000000000004
66,1750,16,9,-37.796
66,1800,16,0,-2.8687500000000004
66,1850,9,3,-27.183333333333334
66,1900,14,1,-9.353333333333333
66,1950,13,0,-2.888461538461539
66,2000,12,5,-31.41176470588235
67,50,17,0,-2.8382352941176467
67,100,10,5,-35.276666666666664
67,150,12,3,-22.30666666666667
67,200,17,3,-17.41
67,250,14,1,-9.346666666666666
67,300,15,2,-14.261764705882353
67,350,13,2,-15.793333333333333
67,400,16,4,-22.2825
67,450,15,3,-19.03611111111111
67,500,13,6,-33.507894736842104
67,550,16,1,-8.579411764705881
67,600,15,0,-2.863333333333334
67,650,12,0,-2.8708333333333336
67,700,13,1,-9.832142857142857
67,750,15,0,-2.85
67,800,11,2,-17.776923076923076
67,850,14,2,-15.025
67,900,16,2,-13.622222222222222
67,950,9,3,-27.15833333333333
67,1000,13,1,-9.814285714285715
67,1050,15,3,-19.025
67,1100,14,1,-9.303333333333335
67,1150,16,3,-18.192105263157895
67,1200,16,1,-8.561764705882354
67,1250,15,0,-2.8466666666666667
67,1300,8,4,-35.270833333333336
67,1350,18,1,-7.944736842105263
67,1400,16,1,-8.555882352941175
67,1450,19,0,-2.836842105263157
67,1500,16,1,-8.555882352941175
67,1550,14,2,-14.975
67,1600,16,1,-8.570588235294117
67,1650,19,1,-7.675
67,1700,13,1,-9.817857142857141
67,1750,13,0,-2.888461538461539
67,1800,9,3,-27.120833333333334
67,1850,13,0,-2.9038461538461537
67,1900,13,5,-29.82222222222222
67,1950,16,3,-18.181578947368422
67,2000,12,1,-10.36153846153846
68,50,13,0,-2.8307692307692305
68,100,18,0,-2.880555555555555
68,150,14,1,-9.34
68,200,16,3,-18.16578947368421
68,250,12,1,-10.373076923076923
68,300,14,2,-14.99375
68,350,17,0,-2.8617647058823525
68,400,18,0,-2.8305555555555553
68,450,14,1,-9.343333333333334
68,500,17,3,-17.41
68,550,17,1,-8.241666666666667
68,600,8,1,-13.727777777777778
68,650,13,3,-21.084375
68,700,13,1,-9.771428571428572
68,750,18,0,-2.8583333333333334
68,800,12,3,-22.313333333333333
68,850,13,1,-9.807142857142859
68,900,12,4,-27.15
68,950,18,1,-7.936842105263159
68,1000,8,4,-35.237500000000004
68,1050,12,2,-16.739285714285714
68,1100,8,2,-22.294999999999998
68,1150,18,0,-2.8305555555555553
68,1200,16,0,-2.865625
68,1250,15,4,-23.294736842105266
68,1300,19,0,-2.831578947368421
68,1350,17,1,-8.227777777777778
68,1400,12,4,-27.159375
68,1450,15,1,-8.946875
68,1500,11,0,-2.9000000000000004
68,1550,14,1,-9.336666666666668
68,1600,12,1,-10.323076923076922
68,1650,21,2,-11.269565217391303
68,1700,16,0,-2.8593750000000004
68,1750,20,1,-7.4452380952380945
68,1800,13,0,-2.8923076923076922
68,1850,11,1,-10.983333333333334
68,1900,13,2,-15.796666666666665
68,1950,17,3,-17.3975
68,2000,15,0,-2.8666666666666667
69,50,12,3,-22.31
69,100,14,3,-19.970588235294116
69,150,12,3,-22.283333333333335
69,200,16,0,-2.865625
69,250,19,3,-16.05909090909091
69,300,10,1,-11.763636363636364
69,350,11,3,-23.67142857142857
69,400,9,4,-32.746153846153845
69,450,15,0,-2.866666666666667
69,500,11,5,-33.234375
69,550,16,4,-22.259999999999998
69,600,14,2,-15.0125
69,650,13,5,-29.827777777777776
69,700,12,3,-22.296666666666667
69,750,17,2,-13.055263157894737
69,800,16,0,-2.8562499999999997
69,850,18,1,-7.95
69,900,14,1,-9.323333333333334
69,950,12,2,-16.714285714285715
69,1000,12,3,-22.28666666666667
69,1050,19,0,-2.831578947368421
69,1100,17,1,-8.222222222222221
69,1150,15,1,-8.93125
69,1200,11,1,-10.9625
69,1250,17,3,-17.4075
69,1300,16,0,-2.834375
69,1350,13,3,-21.09375
69,1400,13,0,-2.884615384615385
69,1450,14,0,-2.885714285714286
69,1500,15,1,-8.909375
69,1550,15,1,-8.91875
69,1600,15,0,-2.8433333333333337
69,1650,17,0,-2.8558823529411765
69,1700,6,6,-51.479166666666664
69,1750,18,1,-7.947368421052632
69,1800,13,0,-2.884615384615385
69,1850,12,6,-35.24166666666667
69,1900,13,1,-9.789285714285715
69,1950,11,2,-17.803846153846152
69,2000,23,0,-2.802173913043478
70,50,12,0,-2.904166666666667
70,100,12,8,-41.6875
70,150,19,0,-2.8342105263157897
70,200,12,3,-22.290000000000003
70,250,10,2,-19.045833333333334
70,300,11,4,-28.77
70,350,13,0,-2.903846153846154
70,400,13,3,-21.05
70,450,20,3,-15.51086956521739
70,500,15,0,-2.853333333333333
70,550,9,3,-27.183333333333334
70,600,10,5,-35.25
70,650,18,0,-2.833333333333334
70,700,9,5,-37.57142857142857
70,750,14,1,-9.34
70,800,10,4,-30.610714285714288
70,850,13,1,-9.792857142857143
70,900,18,1,-7.9605263157894735
70,950,13,2,-15.806666666666667
70,1000,21,0,-2.830952380952381
70,1050,15,2,-14.255882352941176
70,1100,16,4,-22.28
70,1150,14,0,-2.8678571428571433
70,1200,14,1,-9.333333333333334
70,1250,17,2,-13.063157894736841
70,1300,13,0,-2.8923076923076922
70,1350,16,1,-8.541176470588235
70,1400,13,4,-25.726470588235294
70,1450,14,3,-19.99705882352941
70,1500,17,1,-8.23611111111111
70,1550,12,1,-10.357692307692307
70,1600,13,1,-9.817857142857141
70,1650,12,1,-10.323076923076922
70,1700,19,0,-2.8421052631578947
70,1750,15,0,-2.86
70,1800,16,1,-8.555882352941175
70,1850,19,1,-7.672499999999999
70,1900,16,0,-2.8562500000000006
70,1950,18,0,-2.838888888888889
70,2000,14,4,-24.436111111111114
71,50,16,0,-2.8593750000000004
71,100,12,2,-16.717857142857145
71,150,11,2,-17.838461538461537
71,200,12,1,-10.315384615384614
71,250,12,3,-22.27
71,300,13,3,-21.08125
71,350,16,1,-8.552941176470588
71,400,14,1,-9.346666666666666
71,450,11,1,-10.950000000000001
71,500,13,1,-9.821428571428571
71,550,18,1,-7.944736842105263
71,600,8,4,-35.275
71,650,13,2,-15.816666666666666
71,700,12,2,-16.767857142857142
71,750,18,1,-7.947368421052632
71,800,16,0,-2.853125
71,850,12,1,-10.350000000000001
71,900,15,0,-2.866666666666667
71,950,11,3,-23.710714285714285
71,1000,11,1,-11.012500000000001
71,1050,13,2,-15.803333333333335
71,1100,14,4,-24.405555555555555
71,1150,18,0,-2.8583333333333334
71,1200,13,5,-29.813888888888886
71,1250,13,1,-9.799999999999999
71,1300,16,2,-13.655555555555557
71,1350,16,0,-2.8593749999999996
71,1400,11,1,-10.9375
71,1450,18,1,-7.957894736842104
71,1500,17,1,-8.230555555555556
71,1550,14,1,-9.34
71,1600,14,2,-14.984375
71,1650,13,3,-21.065625
71,1700,11,1,-10.966666666666667
71,1750,13,2,-15.813333333333334
71,1800,13,3,-21.059375
71,1850,14,1,-9.34
71,1900,17,1,-8.238888888888889
71,1950,17,3,-17.41
71,2000,13,1,-9.782142857142857
72,50,20,0,-2.8200000000000003
72,100,21,0,-2.821428571428571
72,150,16,2,-13.641666666666667
72,200,15,1,-8.928125
72,250,10,5,-35.263333333333335
72,300,14,1,-9.35
72,350,13,4,-25.738235294117647
72,400,8,1,-13.744444444444445
72,450,18,3,-16.697619047619046
72,500,9,3,-27.175
72,550,12,0,-2.879166666666667
72,600,15,2,-14.308823529411764
72,650,12,2,-16.75
72,700,17,1,-8.230555555555556
72,750,18,0,-2.8388888888888886
72,800,20,0,-2.8275
72,850,11,1,-10.9375
72,900,7,3,-32.03
72,950,16,0,-2.84375
72,1000,16,2,-13.647222222222222
72,1050,19,0,-2.8289473684210527
72,1100,11,3,-23.667857142857144
72,1150,15,1,-8.909375
72,1200,16,1,-8.56764705882353
72,1250,19,0,-2.836842105263158
72,1300,16,0,-2.8656249999999996
72,1350,14,1,-9.336666666666668
72,1400,10,1,-11.75
72,1450,18,1,-7.9605263157894735
72,1500,16,1,-8.544117647058824
72,1550,13,1,-9.789285714285715
72,1600,19,3,-16.075
72,1650,11,1,-10.945833333333333
72,1700,17,2,-13.031578947368422
72,1750,7,6,-47.72692307692308
72,1800,14,2,-14.990625
72,1850,10,2,-19.095833333333335
72,1900,14,0,-2.8821428571428576
72,1950,15,1,-8.921875
72,2000,17,3,-17.405
73,50,16,0,-2.85625
73,100,18,1,-7.944736842105263
73,150,16,4,-22.259999999999998
73,200,14,1,-9.346666666666666
73,250,9,6,-41.75
73,300,9,2,-20.513636363636365
73,350,14,0,-2.8714285714285723
73,400,19,3,-16.072727272727274
73,450,18,0,-2.8361111111111104
73,500,12,1,-10.353846153846156
73,550,15,0,-2.8699999999999997
73,600,14,2,-14.9875
73,650,15,0,-2.863333333333333
73,700,16,1,-8.552941176470588
73,750,13,3,-21.06875
73,800,12,2,-16.746428571428574
73,850,18,0,-2.841666666666667
73,900,12,3,-22.28666666666667
73,950,16,1,-8.555882352941175
73,1000,13,1,-9.796428571428573
73,1050,19,1,-7.6850000000000005
73,1100,18,1,-7.93157894736842
73,1150,12,2,-16.757142857142856
73,1200,13,2,-15.813333333333333
73,1250,19,0,-2.831578947368421
73,1300,14,0,-2.8785714285714286
73,1350,13,2,-15.830000000000002
73,1400,13,2,-15.806666666666667
73,1450,13,1,-9.821428571428571
73,1500,14,4,-24.430555555555557
73,1550,18,0,-2.8388888888888886
73,1600,14,0,-2.8678571428571433
73,1650,15,0,-2.88
73,1700,7,3,-32.019999999999996
73,1750,18,1,-7.957894736842106
73,1800,14,2,-14.984375
73,1850,14,1,-9.333333333333334
73,1900,20,1,-7.445238095238094
73,1950,13,2,-15.803333333333335
73,2000,8,4,-35.262499999999996
74,50,15,1,-8.921875
74,100,16,1,-8.558823529411764
74,150,14,1,-9.340000000000002
74,200,15,1,-8.909375
74,250,14,1,-9.360000000000001
74,300,12,0,-2.891666666666667
74,350,12,5,-31.420588235294115
74,400,12,4,-27.15
74,450,21,0,-2.8190476190476192
74,500,18,0,-2.844444444444445
74,550,15,1,-8.915625
74,600,10,3,-25.27692307692308
74,650,21,0,-2.8214285714285716
74,700,12,2,-16.760714285714286
74,750,17,0,-2.8558823529411765
74,800,9,1,-12.58
74,850,18,2,-12.559999999999999
